,Download Path,Graph Name,K,Filesize,avg_num_triangles,max_num_triangles,Type,avg_degree,max_degree,Assort. Coeff.,|E|,num_triangles,|V|,global_clustering_coeff,avg_global_clustering_coeff,omega
152,http://nrvis.com/./download/data/chem/ENZYMES_g149.zip,ENZYMES-g149,3,2 KB,2.03,6,chem,4.21,6,-0.03,164,79,39,0.29,0.29,5
153,http://nrvis.com/./download/data/chem/ENZYMES_g15.zip,ENZYMES-g15,3,2 KB,2.64,5,chem,3.56,5,-0.02,128,95,36,0.57,0.59,4
154,http://nrvis.com/./download/data/chem/ENZYMES_g150.zip,ENZYMES-g150,2,2 KB,0.52,2,chem,2.83,5,-0.06,82,15,29,0.18,0.19,3
155,http://nrvis.com/./download/data/chem/ENZYMES_g151.zip,ENZYMES-g151,3,2 KB,1.32,6,chem,3.64,6,-0.06,80,29,22,0.24,0.16,4
156,http://nrvis.com/./download/data/chem/ENZYMES_g152.zip,ENZYMES-g152,3,2 KB,3.09,5,chem,4,7,-0.13,44,34,11,0.50,0.63,4
157,http://nrvis.com/./download/data/chem/ENZYMES_g153.zip,ENZYMES-g153,3,2 KB,3,6,chem,4,6,-0.12,32,24,8,0.49,0.46,4
158,http://nrvis.com/./download/data/chem/ENZYMES_g154.zip,ENZYMES-g154,3,2 KB,2.62,4,chem,3.38,4,-0.10,44,34,13,0.71,0.72,4
159,http://nrvis.com/./download/data/chem/ENZYMES_g155.zip,ENZYMES-g155,3,2 KB,1.28,5.50,chem,3.67,7,-0.10,66,23,18,0.24,0.20,4
160,http://nrvis.com/./download/data/chem/ENZYMES_g156.zip,ENZYMES-g156,3,2 KB,1.50,4,chem,3.67,5,-0.08,44,18,12,0.31,0.27,3
161,http://nrvis.com/./download/data/chem/ENZYMES_g157.zip,ENZYMES-g157,3,2 KB,3,5,chem,3.75,5,-0.11,30,24,8,0.59,0.59,4
162,http://nrvis.com/./download/data/chem/ENZYMES_g158.zip,ENZYMES-g158,3,2 KB,1.15,5,chem,3.15,5,-0.05,126,46,40,0.29,0.16,5
163,http://nrvis.com/./download/data/chem/ENZYMES_g159.zip,ENZYMES-g159,3,2 KB,2.67,5,chem,4.17,6,-0.17,50,32,12,0.47,0.54,4
164,http://nrvis.com/./download/data/chem/ENZYMES_g16.zip,ENZYMES-g16,3,2 KB,1.20,6,chem,3.53,6,-0.03,194,66,55,0.23,0.18,4
165,http://nrvis.com/./download/data/chem/ENZYMES_g160.zip,ENZYMES-g160,3,2 KB,3.55,8,chem,4.36,7,-0.02,96,78,22,0.46,0.50,4
166,http://nrvis.com/./download/data/chem/ENZYMES_g161.zip,ENZYMES-g161,3,2 KB,1.09,4,chem,3.82,6,-0.08,84,24,22,0.19,0.12,4
167,http://nrvis.com/./download/data/chem/ENZYMES_g162.zip,ENZYMES-g162,3,2 KB,2.78,5,chem,3.56,5,-0.04,64,50,18,0.59,0.62,4
168,http://nrvis.com/./download/data/chem/ENZYMES_g163.zip,ENZYMES-g163,3,2 KB,2.42,5,chem,3.67,5,-0.11,44,29,12,0.56,0.56,4
169,http://nrvis.com/./download/data/chem/ENZYMES_g164.zip,ENZYMES-g164,3,2 KB,3.94,9,chem,4.24,7,-0.05,72,67,17,0.56,0.59,4
170,http://nrvis.com/./download/data/chem/ENZYMES_g165.zip,ENZYMES-g165,3,2 KB,2.50,4,chem,3.71,5,-0.10,52,35,14,0.54,0.58,4
171,http://nrvis.com/./download/data/chem/ENZYMES_g166.zip,ENZYMES-g166,3,2 KB,2.14,4,chem,3.27,5,-0.06,72,47,22,0.57,0.57,4
172,http://nrvis.com/./download/data/chem/ENZYMES_g167.zip,ENZYMES-g167,3,2 KB,3.53,8,chem,4.37,7,-0.03,188,152,43,0.46,0.50,5
173,http://nrvis.com/./download/data/chem/ENZYMES_g168.zip,ENZYMES-g168,3,2 KB,1.74,6,chem,4,6,-0.03,168,73,42,0.28,0.28,4
174,http://nrvis.com/./download/data/chem/ENZYMES_g169.zip,ENZYMES-g169,3,2 KB,1.68,7,chem,4.27,6,-,188,74,44,0.23,0.27,4
175,http://nrvis.com/./download/data/chem/ENZYMES_g17.zip,ENZYMES-g17,3,2 KB,3.78,6,chem,4.75,7,-0.02,190,151,40,0.41,0.44,5
176,http://nrvis.com/./download/data/chem/ENZYMES_g170.zip,ENZYMES-g170,3,2 KB,2.08,4,chem,3.42,5,-0.05,82,50,24,0.49,0.52,5
177,http://nrvis.com/./download/data/chem/ENZYMES_g171.zip,ENZYMES-g171,3,2 KB,1.98,8,chem,4.13,7,-0.02,198,95,48,0.29,0.29,5
178,http://nrvis.com/./download/data/chem/ENZYMES_g172.zip,ENZYMES-g172,3,2 KB,2.48,5,chem,3.68,5,-0.03,92,62,25,0.48,0.50,5
179,http://nrvis.com/./download/data/chem/ENZYMES_g173.zip,ENZYMES-g173,3,2 KB,1.80,7,chem,4.17,6,-,192,83,46,0.26,0.28,4
180,http://nrvis.com/./download/data/chem/ENZYMES_g174.zip,ENZYMES-g174,3,2 KB,1.73,5,chem,4.08,6,-0.02,196,83,48,0.26,0.27,4
181,http://nrvis.com/./download/data/chem/ENZYMES_g175.zip,ENZYMES-g175,3,2 KB,2.28,5,chem,3.44,6,-0.04,86,57,25,0.51,0.54,4
182,http://nrvis.com/./download/data/chem/ENZYMES_g176.zip,ENZYMES-g176,3,2 KB,1.92,5,chem,4,6,-0.01,192,92,48,0.30,0.34,5
183,http://nrvis.com/./download/data/chem/ENZYMES_g177.zip,ENZYMES-g177,3,2 KB,1.73,6,chem,4.36,8,-0.03,192,76,44,0.22,0.24,4
184,http://nrvis.com/./download/data/chem/ENZYMES_g178.zip,ENZYMES-g178,3,2 KB,1.69,6,chem,4.19,6,-0.01,176,71,42,0.24,0.28,4
185,http://nrvis.com/./download/data/chem/ENZYMES_g179.zip,ENZYMES-g179,2,2 KB,0.50,2,chem,2.95,7,-0.01,118,20,40,0.14,0.16,3
186,http://nrvis.com/./download/data/chem/ENZYMES_g18.zip,ENZYMES-g18,4,2 KB,3.97,7,chem,4.79,7,-0.02,182,151,38,0.42,0.45,5
187,http://nrvis.com/./download/data/chem/ENZYMES_g180.zip,ENZYMES-g180,3,2 KB,0.53,2,chem,3.16,7,-0.03,120,20,38,0.13,0.16,3
188,http://nrvis.com/./download/data/chem/ENZYMES_g181.zip,ENZYMES-g181,3,2 KB,1.93,5,chem,4.05,7,-0.01,162,77,40,0.29,0.30,4
189,http://nrvis.com/./download/data/chem/ENZYMES_g182.zip,ENZYMES-g182,3,2 KB,2.05,4.50,chem,4.20,6,-0.04,172,84,41,0.30,0.32,4
190,http://nrvis.com/./download/data/chem/ENZYMES_g183.zip,ENZYMES-g183,3,2 KB,2.26,7,chem,4.48,6,-,188,95,42,0.28,0.31,4
191,http://nrvis.com/./download/data/chem/ENZYMES_g184.zip,ENZYMES-g184,4,2 KB,2.15,6,chem,4.55,6,-,182,86,40,0.25,0.26,5
192,http://nrvis.com/./download/data/chem/ENZYMES_g185.zip,ENZYMES-g185,3,2 KB,1.95,6,chem,4.32,6,-,190,86,44,0.26,0.26,5
193,http://nrvis.com/./download/data/chem/ENZYMES_g186.zip,ENZYMES-g186,3,2 KB,1.25,4,chem,3.33,5,-0.04,80,30,24,0.31,0.30,4
194,http://nrvis.com/./download/data/chem/ENZYMES_g187.zip,ENZYMES-g187,3,2 KB,1.80,4,chem,4.27,6,-0.03,188,79,44,0.25,0.27,4
195,http://nrvis.com/./download/data/chem/ENZYMES_g188.zip,ENZYMES-g188,3,2 KB,2.80,7,chem,3.90,5,-0.01,78,56,20,0.48,0.45,5
196,http://nrvis.com/./download/data/chem/ENZYMES_g189.zip,ENZYMES-g189,3,2 KB,2.64,6,chem,4.52,7,-0.02,190,111,42,0.31,0.34,5
197,http://nrvis.com/./download/data/chem/ENZYMES_g19.zip,ENZYMES-g19,-,2 KB,-,-,chem,1,1,1,2,-,2,-,-,1
198,http://nrvis.com/./download/data/chem/ENZYMES_g190.zip,ENZYMES-g190,3,2 KB,2.81,6,chem,3.63,6,-0.06,98,76,27,0.59,0.60,4
199,http://nrvis.com/./download/data/chem/ENZYMES_g191.zip,ENZYMES-g191,3,2 KB,1.79,3,chem,4,6,-,192,86,48,0.28,0.34,4
200,http://nrvis.com/./download/data/chem/ENZYMES_g192.zip,ENZYMES-g192,3,2 KB,3.32,8,chem,4.26,6,-0.05,132,103,31,0.48,0.49,5
201,http://nrvis.com/./download/data/chem/ENZYMES_g193.zip,ENZYMES-g193,3,2 KB,2.97,7.50,chem,4,6,-0.06,120,89,30,0.48,0.48,4
202,http://nrvis.com/./download/data/chem/ENZYMES_g194.zip,ENZYMES-g194,3,2 KB,1.74,5,chem,4.35,6,-0.01,200,80,46,0.22,0.23,5
203,http://nrvis.com/./download/data/chem/ENZYMES_g195.zip,ENZYMES-g195,3,2 KB,1.77,5,chem,3.91,7,-0.02,184,83,47,0.29,0.29,4
204,http://nrvis.com/./download/data/chem/ENZYMES_g196.zip,ENZYMES-g196,3,2 KB,0.90,5,chem,3.44,8,-0.03,172,45,50,0.19,0.20,5
205,http://nrvis.com/./download/data/chem/ENZYMES_g197.zip,ENZYMES-g197,3,2 KB,2,8,chem,3.85,7,-0.02,154,80,40,0.34,0.24,5
206,http://nrvis.com/./download/data/chem/ENZYMES_g198.zip,ENZYMES-g198,2,2 KB,0.45,2.50,chem,2.80,5,-0.05,154,25,55,0.16,0.18,4
207,http://nrvis.com/./download/data/chem/ENZYMES_g199.zip,ENZYMES-g199,3,2 KB,0.74,4,chem,3.48,6,-0.03,216,46,62,0.16,0.15,4
208,http://nrvis.com/./download/data/chem/ENZYMES_g2.zip,ENZYMES-g2,3,2 KB,4.04,7,chem,4.43,6,-0.04,102,93,23,0.51,0.52,5
209,http://nrvis.com/./download/data/chem/ENZYMES_g20.zip,ENZYMES-g20,4,2 KB,3.29,7.50,chem,4,7,-0.04,140,115,35,0.51,0.58,4
210,http://nrvis.com/./download/data/chem/ENZYMES_g200.zip,ENZYMES-g200,3,2 KB,3.53,8,chem,4.24,6,-0.02,144,120,34,0.50,0.54,5
211,http://nrvis.com/./download/data/chem/ENZYMES_g201.zip,ENZYMES-g201,3,2 KB,2.90,5,chem,3.66,5,-0.05,106,84,29,0.60,0.66,4
212,http://nrvis.com/./download/data/chem/ENZYMES_g202.zip,ENZYMES-g202,3,2 KB,2.84,5,chem,3.60,5,-0.04,90,71,25,0.61,0.63,4
213,http://nrvis.com/./download/data/chem/ENZYMES_g203.zip,ENZYMES-g203,3,2 KB,1.52,6,chem,3.57,6,-0.03,200,85,56,0.30,0.26,4
214,http://nrvis.com/./download/data/chem/ENZYMES_g204.zip,ENZYMES-g204,3,2 KB,1.81,5,chem,3.68,6,-0.03,210,103,57,0.34,0.30,5
215,http://nrvis.com/./download/data/chem/ENZYMES_g205.zip,ENZYMES-g205,3,2 KB,2.52,6,chem,4.52,6,-0.04,122,68,27,0.30,0.33,4
216,http://nrvis.com/./download/data/chem/ENZYMES_g206.zip,ENZYMES-g206,3,2 KB,2.55,6,chem,3.91,6,-0.05,86,56,22,0.43,0.49,4
217,http://nrvis.com/./download/data/chem/ENZYMES_g207.zip,ENZYMES-g207,3,2 KB,2.83,5,chem,3.58,5,-0.04,86,68,24,0.61,0.64,4
218,http://nrvis.com/./download/data/chem/ENZYMES_g208.zip,ENZYMES-g208,3,2 KB,3.96,8,chem,4.35,7,-0.01,100,91,23,0.50,0.57,6
219,http://nrvis.com/./download/data/chem/ENZYMES_g209.zip,ENZYMES-g209,3,2 KB,1.49,5,chem,3.54,5,-0.04,202,85,57,0.30,0.27,4
220,http://nrvis.com/./download/data/chem/ENZYMES_g21.zip,ENZYMES-g21,3,2 KB,3.64,8,chem,4.29,7,-0.01,180,153,42,0.49,0.54,5
221,http://nrvis.com/./download/data/chem/ENZYMES_g210.zip,ENZYMES-g210,4,2 KB,3.92,7,chem,4.17,6,-0.03,100,94,24,0.56,0.63,5
222,http://nrvis.com/./download/data/chem/ENZYMES_g211.zip,ENZYMES-g211,3,2 KB,3.42,7,chem,4.17,7,-0.01,100,82,24,0.48,0.54,5
223,http://nrvis.com/./download/data/chem/ENZYMES_g212.zip,ENZYMES-g212,3,2 KB,3.57,7,chem,4.09,7,-0.03,94,82,23,0.53,0.60,5
224,http://nrvis.com/./download/data/chem/ENZYMES_g213.zip,ENZYMES-g213,3,2 KB,2.72,7,chem,4.40,7,-0.04,110,68,25,0.35,0.37,4
225,http://nrvis.com/./download/data/chem/ENZYMES_g214.zip,ENZYMES-g214,3,2 KB,3.74,10,chem,4.43,8,-0.04,102,86,23,0.44,0.40,5
226,http://nrvis.com/./download/data/chem/ENZYMES_g215.zip,ENZYMES-g215,3,2 KB,1.90,5,chem,4.33,7,-0.02,208,91,48,0.25,0.27,4
227,http://nrvis.com/./download/data/chem/ENZYMES_g216.zip,ENZYMES-g216,3,2 KB,2.56,5,chem,3.48,6,-0.04,94,69,27,0.57,0.60,4
228,http://nrvis.com/./download/data/chem/ENZYMES_g217.zip,ENZYMES-g217,3,2 KB,3.07,5,chem,4.53,6,-0.10,68,46,15,0.39,0.42,4
229,http://nrvis.com/./download/data/chem/ENZYMES_g218.zip,ENZYMES-g218,3,2 KB,2.70,8,chem,4.41,8,-0.03,194,119,44,0.34,0.36,5
230,http://nrvis.com/./download/data/chem/ENZYMES_g219.zip,ENZYMES-g219,3,2 KB,3.69,8,chem,4.41,7,-0.02,128,107,29,0.47,0.51,5
231,http://nrvis.com/./download/data/chem/ENZYMES_g22.zip,ENZYMES-g22,3,2 KB,3.66,8,chem,4.39,6,-0.02,180,150,41,0.47,0.50,4
232,http://nrvis.com/./download/data/chem/ENZYMES_g220.zip,ENZYMES-g220,3,2 KB,3.29,7,chem,3.90,6,-0.04,82,69,21,0.58,0.57,4
233,http://nrvis.com/./download/data/chem/ENZYMES_g221.zip,ENZYMES-g221,3,2 KB,1.47,5.50,chem,3.71,6,-0.06,126,50,34,0.28,0.25,4
234,http://nrvis.com/./download/data/chem/ENZYMES_g222.zip,ENZYMES-g222,3,2 KB,1.03,3,chem,3.80,5,-0.05,114,31,30,0.20,0.18,4
235,http://nrvis.com/./download/data/chem/ENZYMES_g223.zip,ENZYMES-g223,3,2 KB,2.68,6,chem,3.95,6,-0.03,158,107,40,0.44,0.50,5
236,http://nrvis.com/./download/data/chem/ENZYMES_g224.zip,ENZYMES-g224,3,2 KB,1.78,4,chem,3.89,8,-0.02,210,96,54,0.29,0.30,4
237,http://nrvis.com/./download/data/chem/ENZYMES_g225.zip,ENZYMES-g225,3,2 KB,2.61,6,chem,3.89,5,-0.05,70,47,18,0.47,0.46,4
238,http://nrvis.com/./download/data/chem/ENZYMES_g226.zip,ENZYMES-g226,3,2 KB,2.47,5,chem,4.11,7,-0.02,148,89,36,0.36,0.38,4
239,http://nrvis.com/./download/data/chem/ENZYMES_g227.zip,ENZYMES-g227,4,2 KB,2.32,5,chem,4.38,7,-0.05,162,86,37,0.32,0.33,4
240,http://nrvis.com/./download/data/chem/ENZYMES_g228.zip,ENZYMES-g228,4,2 KB,2.56,7,chem,4.47,7,-0.05,152,87,34,0.34,0.34,4
241,http://nrvis.com/./download/data/chem/ENZYMES_g229.zip,ENZYMES-g229,3,2 KB,3.52,6,chem,4.35,7,-0.04,100,81,23,0.47,0.53,5
242,http://nrvis.com/./download/data/chem/ENZYMES_g23.zip,ENZYMES-g23,3,2 KB,3.23,7,chem,4.15,6,-0.02,162,126,39,0.48,0.52,4
243,http://nrvis.com/./download/data/chem/ENZYMES_g230.zip,ENZYMES-g230,3,2 KB,3.28,7,chem,4.25,7,-0.03,136,105,32,0.47,0.52,5
244,http://nrvis.com/./download/data/chem/ENZYMES_g231.zip,ENZYMES-g231,3,2 KB,3.42,6,chem,4.61,6,-0.04,152,113,33,0.41,0.45,4
245,http://nrvis.com/./download/data/chem/ENZYMES_g232.zip,ENZYMES-g232,3,2 KB,3.38,6,chem,4.48,6,-0.05,130,98,29,0.44,0.47,4
246,http://nrvis.com/./download/data/chem/ENZYMES_g233.zip,ENZYMES-g233,3,2 KB,1.62,5,chem,3.64,8,-0.04,142,63,39,0.31,0.37,4
247,http://nrvis.com/./download/data/chem/ENZYMES_g234.zip,ENZYMES-g234,3,2 KB,1.79,5,chem,4.12,6,-0.04,140,61,34,0.27,0.27,4
248,http://nrvis.com/./download/data/chem/ENZYMES_g235.zip,ENZYMES-g235,3,2 KB,2.50,6,chem,3.94,6,-0.04,142,90,36,0.43,0.38,5
249,http://nrvis.com/./download/data/chem/ENZYMES_g236.zip,ENZYMES-g236,3,2 KB,2,5,chem,3.33,6,-0.08,70,42,21,0.48,0.46,4
250,http://nrvis.com/./download/data/chem/ENZYMES_g237.zip,ENZYMES-g237,3,2 KB,2,4,chem,3.67,5,-0.27,22,12,6,0.55,0.51,3
251,http://nrvis.com/./download/data/chem/ENZYMES_g238.zip,ENZYMES-g238,4,2 KB,3.23,8,chem,4.55,7,-0.06,100,71,22,0.38,0.42,5
252,http://nrvis.com/./download/data/chem/ENZYMES_g239.zip,ENZYMES-g239,4,2 KB,2.50,7,chem,4.44,7,-0.11,80,45,18,0.33,0.34,4
253,http://nrvis.com/./download/data/chem/ENZYMES_g24.zip,ENZYMES-g24,3,2 KB,3.45,8,chem,4.38,6,-0.03,184,145,42,0.46,0.50,5
254,http://nrvis.com/./download/data/chem/ENZYMES_g240.zip,ENZYMES-g240,4,2 KB,2.67,7,chem,4.56,7,-0.11,82,48,18,0.34,0.33,4
255,http://nrvis.com/./download/data/chem/ENZYMES_g241.zip,ENZYMES-g241,3,2 KB,2.65,5,chem,3.76,5,-0.03,128,90,34,0.50,0.52,4
256,http://nrvis.com/./download/data/chem/ENZYMES_g242.zip,ENZYMES-g242,3,2 KB,2.91,5,chem,3.81,5,-0.03,122,93,32,0.53,0.56,5
257,http://nrvis.com/./download/data/chem/ENZYMES_g243.zip,ENZYMES-g243,3,2 KB,2.82,5,chem,3.76,5,-0.03,124,93,33,0.53,0.55,5
258,http://nrvis.com/./download/data/chem/ENZYMES_g244.zip,ENZYMES-g244,3,2 KB,3.61,6,chem,4.43,6,-0.03,124,101,28,0.45,0.53,4
259,http://nrvis.com/./download/data/chem/ENZYMES_g245.zip,ENZYMES-g245,3,2 KB,3.75,6,chem,4.40,7,-0.04,176,150,40,0.50,0.54,5
260,http://nrvis.com/./download/data/chem/ENZYMES_g246.zip,ENZYMES-g246,3,2 KB,2.71,5,chem,3.62,5,-0.03,152,114,42,0.56,0.59,5
261,http://nrvis.com/./download/data/chem/ENZYMES_g247.zip,ENZYMES-g247,3,2 KB,0.54,4,chem,2.97,6,-0.04,116,21,39,0.16,0.17,4
262,http://nrvis.com/./download/data/chem/ENZYMES_g248.zip,ENZYMES-g248,3,2 KB,0.50,3,chem,3.43,5,-0.03,96,14,28,0.12,0.09,4
263,http://nrvis.com/./download/data/chem/ENZYMES_g249.zip,ENZYMES-g249,3,2 KB,0.90,3,chem,3.59,5,-0.04,104,26,29,0.19,0.17,4
264,http://nrvis.com/./download/data/chem/ENZYMES_g25.zip,ENZYMES-g25,3,2 KB,3.44,7,chem,4.29,6,-0.02,176,141,41,0.47,0.51,5
265,http://nrvis.com/./download/data/chem/ENZYMES_g250.zip,ENZYMES-g250,3,2 KB,2.47,7.50,chem,4.47,8,-0.05,134,74,30,0.31,0.34,5
266,http://nrvis.com/./download/data/chem/ENZYMES_g251.zip,ENZYMES-g251,3,2 KB,2.79,4,chem,3.71,5,-0.12,52,39,14,0.60,0.66,4
267,http://nrvis.com/./download/data/chem/ENZYMES_g252.zip,ENZYMES-g252,3,2 KB,2.91,5,chem,3.75,5,-0.02,120,93,32,0.54,0.58,5
268,http://nrvis.com/./download/data/chem/ENZYMES_g253.zip,ENZYMES-g253,3,2 KB,1.77,5,chem,3.77,6,-0.02,132,62,35,0.32,0.31,4
269,http://nrvis.com/./download/data/chem/ENZYMES_g254.zip,ENZYMES-g254,2,2 KB,0.29,1.50,chem,3.33,7,-0.07,80,7,24,0.07,0.06,4
270,http://nrvis.com/./download/data/chem/ENZYMES_g255.zip,ENZYMES-g255,3,2 KB,2.47,5,chem,3.53,5,-0.05,60,42,17,0.55,0.56,4
271,http://nrvis.com/./download/data/chem/ENZYMES_g256.zip,ENZYMES-g256,3,2 KB,3,7,chem,3.67,6,-0.03,66,54,18,0.59,0.62,4
272,http://nrvis.com/./download/data/chem/ENZYMES_g257.zip,ENZYMES-g257,3,2 KB,2.81,5,chem,3.63,5,-0.05,58,45,16,0.59,0.59,4
273,http://nrvis.com/./download/data/chem/ENZYMES_g258.zip,ENZYMES-g258,3,2 KB,3.11,6,chem,3.79,6,-0.08,72,59,19,0.61,0.63,4
274,http://nrvis.com/./download/data/chem/ENZYMES_g259.zip,ENZYMES-g259,3,2 KB,3,6,chem,3.68,6,-0.07,70,57,19,0.61,0.64,4
275,http://nrvis.com/./download/data/chem/ENZYMES_g26.zip,ENZYMES-g26,3,2 KB,3.63,8,chem,4.25,7,-0.02,170,145,40,0.51,0.55,4
276,http://nrvis.com/./download/data/chem/ENZYMES_g260.zip,ENZYMES-g260,4,2 KB,3.71,8,chem,4,7,-0.04,84,78,21,0.57,0.64,5
277,http://nrvis.com/./download/data/chem/ENZYMES_g261.zip,ENZYMES-g261,3,2 KB,4.30,8,chem,4.52,7,-0.04,104,99,23,0.52,0.59,5
278,http://nrvis.com/./download/data/chem/ENZYMES_g262.zip,ENZYMES-g262,3,2 KB,3.32,5.50,chem,4.08,6,-0.05,102,83,25,0.52,0.57,4
279,http://nrvis.com/./download/data/chem/ENZYMES_g263.zip,ENZYMES-g263,4,2 KB,3.96,7,chem,4.44,6,-0.06,120,107,27,0.52,0.54,5
280,http://nrvis.com/./download/data/chem/ENZYMES_g264.zip,ENZYMES-g264,3,2 KB,3.13,5,chem,4,6,-0.05,96,75,24,0.52,0.54,5
281,http://nrvis.com/./download/data/chem/ENZYMES_g265.zip,ENZYMES-g265,3,2 KB,3.08,5,chem,4.08,5,-0.06,98,74,24,0.51,0.54,4
282,http://nrvis.com/./download/data/chem/ENZYMES_g266.zip,ENZYMES-g266,3,2 KB,2.94,7,chem,3.81,7,-0.04,122,94,32,0.53,0.57,5
283,http://nrvis.com/./download/data/chem/ENZYMES_g267.zip,ENZYMES-g267,3,2 KB,3.06,7,chem,3.81,7,-0.05,118,95,31,0.55,0.61,4
284,http://nrvis.com/./download/data/chem/ENZYMES_g268.zip,ENZYMES-g268,3,2 KB,3.52,10,chem,4.30,8,-0.03,142,116,33,0.46,0.50,5
285,http://nrvis.com/./download/data/chem/ENZYMES_g269.zip,ENZYMES-g269,3,2 KB,3.50,10,chem,4.29,8,-0.02,146,119,34,0.47,0.51,4
286,http://nrvis.com/./download/data/chem/ENZYMES_g27.zip,ENZYMES-g27,3,2 KB,3.73,9,chem,4.49,7,-0.04,166,138,37,0.46,0.50,5
287,http://nrvis.com/./download/data/chem/ENZYMES_g270.zip,ENZYMES-g270,3,2 KB,2.88,5,chem,3.75,6,-0.04,120,92,32,0.56,0.61,5
288,http://nrvis.com/./download/data/chem/ENZYMES_g271.zip,ENZYMES-g271,3,2 KB,3.88,7,chem,4.38,6,-0.03,140,124,32,0.52,0.55,4
289,http://nrvis.com/./download/data/chem/ENZYMES_g272.zip,ENZYMES-g272,3,2 KB,1.07,5.50,chem,3.55,6,-0.05,156,47,44,0.22,0.23,4
290,http://nrvis.com/./download/data/chem/ENZYMES_g273.zip,ENZYMES-g273,4,2 KB,4.08,10,chem,4.20,7,-0.03,168,163,40,0.57,0.58,5
291,http://nrvis.com/./download/data/chem/ENZYMES_g274.zip,ENZYMES-g274,3,2 KB,2.08,6,chem,3.65,6,-0.03,146,83,40,0.42,0.40,4
292,http://nrvis.com/./download/data/chem/ENZYMES_g275.zip,ENZYMES-g275,3,2 KB,1.39,3,chem,3.21,6,-0.05,122,53,38,0.37,0.41,3
293,http://nrvis.com/./download/data/chem/ENZYMES_g276.zip,ENZYMES-g276,3,2 KB,1.43,7,chem,3.73,7,-0.06,112,43,30,0.27,0.23,4
294,http://nrvis.com/./download/data/chem/ENZYMES_g277.zip,ENZYMES-g277,3,2 KB,1.97,6,chem,3.68,6,-0.04,140,75,38,0.39,0.39,5
295,http://nrvis.com/./download/data/chem/ENZYMES_g278.zip,ENZYMES-g278,3,2 KB,1.59,5,chem,3.86,6,-0.02,170,70,44,0.28,0.31,4
296,http://nrvis.com/./download/data/chem/ENZYMES_g279.zip,ENZYMES-g279,3,2 KB,0.90,3,chem,3.57,6,-0.03,214,54,60,0.18,0.17,4
297,http://nrvis.com/./download/data/chem/ENZYMES_g28.zip,ENZYMES-g28,4,2 KB,3.61,7,chem,4.26,6,-0.04,98,83,23,0.52,0.54,4
298,http://nrvis.com/./download/data/chem/ENZYMES_g280.zip,ENZYMES-g280,3,2 KB,2.64,5,chem,3.64,5,-0.05,102,74,28,0.55,0.56,4
299,http://nrvis.com/./download/data/chem/ENZYMES_g281.zip,ENZYMES-g281,3,2 KB,3.94,8,chem,4,7,-0.08,64,63,16,0.61,0.68,4
300,http://nrvis.com/./download/data/chem/ENZYMES_g282.zip,ENZYMES-g282,3,2 KB,0.66,5,chem,3.44,6,-0.02,172,33,50,0.15,0.13,4
301,http://nrvis.com/./download/data/chem/ENZYMES_g283.zip,ENZYMES-g283,3,2 KB,0.67,4,chem,3.35,5,-0.03,174,35,52,0.16,0.11,4
302,http://nrvis.com/./download/data/chem/ENZYMES_g284.zip,ENZYMES-g284,3,2 KB,0.65,3,chem,3.25,5,-0.03,156,31,48,0.16,0.13,4
303,http://nrvis.com/./download/data/chem/ENZYMES_g285.zip,ENZYMES-g285,3,2 KB,0.80,3,chem,3.36,5,-0.02,168,40,50,0.19,0.16,4
304,http://nrvis.com/./download/data/chem/ENZYMES_g286.zip,ENZYMES-g286,3,2 KB,3.29,6,chem,3.90,6,-0.03,164,138,42,0.56,0.62,5
305,http://nrvis.com/./download/data/chem/ENZYMES_g287.zip,ENZYMES-g287,3,2 KB,3.49,9,chem,3.86,7,-0.03,166,150,43,0.61,0.66,5
306,http://nrvis.com/./download/data/chem/ENZYMES_g288.zip,ENZYMES-g288,3,2 KB,3.37,9,chem,3.85,7,-0.03,158,138,41,0.59,0.65,5
307,http://nrvis.com/./download/data/chem/ENZYMES_g289.zip,ENZYMES-g289,3,2 KB,2.72,7,chem,4.10,6,-0.03,160,106,39,0.42,0.44,5
308,http://nrvis.com/./download/data/chem/ENZYMES_g29.zip,ENZYMES-g29,4,2 KB,3.91,7,chem,4.27,6,-0.04,94,86,22,0.56,0.57,5
309,http://nrvis.com/./download/data/chem/ENZYMES_g290.zip,ENZYMES-g290,3,2 KB,3.42,6.50,chem,3.89,6,-0.03,148,130,38,0.58,0.62,5
310,http://nrvis.com/./download/data/chem/ENZYMES_g291.zip,ENZYMES-g291,3,2 KB,0.89,4,chem,3.35,6,-0.03,208,55,62,0.20,0.16,4
311,http://nrvis.com/./download/data/chem/ENZYMES_g292.zip,ENZYMES-g292,3,2 KB,0.90,4,chem,3.33,6,-0.03,200,54,60,0.21,0.17,3
312,http://nrvis.com/./download/data/chem/ENZYMES_g293.zip,ENZYMES-g293,2,2 KB,0.13,2,chem,2.27,6,-0.03,218,12,96,0.08,0.05,3
313,http://nrvis.com/./download/data/chem/ENZYMES_g294.zip,ENZYMES-g294,3,2 KB,0.70,4,chem,3.67,6,-0.02,198,38,54,0.14,0.13,4
314,http://nrvis.com/./download/data/chem/ENZYMES_g295.zip,ENZYMES-g295,2,3 KB,0.05,2,chem,2.26,5,-,278,6,123,0.03,0.01,4
315,http://nrvis.com/./download/data/chem/ENZYMES_g296.zip,ENZYMES-g296,2,3 KB,0.02,1,chem,2.26,5,-,282,2,125,0.01,0.00,3
